Country Name,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H7_Vaccination policy,H8_Protection of elderly people,Stringency Index,Government Response Index,Containment Health Index,Economic Support Index
India,20200101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,20200125,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5.56,5.21,5.95,0
India,20200126,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,10.19,11.98,13.69,0
India,20200127,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,10.19,11.98,13.69,0
India,20200128,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,10.19,11.98,13.69,0
India,20200129,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,10.19,11.98,13.69,0
India,20200130,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,10.19,11.98,13.69,0
India,20200131,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200201,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200202,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200203,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200204,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200205,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200206,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200207,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200208,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200209,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200210,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200211,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200212,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200213,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200214,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200215,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200216,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200217,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200218,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200219,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200220,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200221,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200222,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200223,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200224,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200225,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200226,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200227,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200228,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200229,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,10.19,15.1,17.26,0
India,20200301,0,0,0,0,0,1,0,1,0,2,0,0,1,1,2,0,0,0,0,1,10.19,21.35,17.26,50
India,20200302,0,0,0,0,0,1,0,1,0,2,0,0,1,1,2,0,0,0,0,1,10.19,21.35,17.26,50
India,20200303,0,0,0,0,0,1,0,1,0,2,0,0,1,1,2,0,0,0,0,1,10.19,21.35,17.26,50
India,20200304,0,0,0,0,0,1,0,1,0,2,0,0,1,1,2,0,0,0,0,1,10.19,21.35,17.26,50
India,20200305,2,0,1,0,0,1,0,1,0,2,0,0,2,1,2,0,0,0,0,1,26.85,30.73,27.98,50
India,20200306,2,0,1,0,0,1,0,1,0,2,0,0,2,1,2,0,0,0,0,1,26.85,30.73,27.98,50
India,20200307,2,0,1,0,0,1,0,1,0,2,0,0,2,1,2,0,0,0,0,1,26.85,30.73,27.98,50
India,20200308,2,0,1,0,0,1,0,1,0,2,0,0,2,1,2,0,0,0,0,1,26.85,30.73,27.98,50
India,20200309,2,0,1,0,0,1,0,1,0,2,0,0,2,1,2,0,0,0,0,1,26.85,30.73,27.98,50
India,20200310,2,0,1,0,0,1,0,1,0,2,0,0,2,1,2,0,0,0,0,1,26.85,30.73,27.98,50
India,20200311,2,0,1,0,0,1,0,1,0,2,0,0,2,1,2,0,0,0,0,1,26.85,30.73,27.98,50
India,20200312,2,0,1,0,0,1,0,1,0,2,0,0,2,1,2,0,0,0,0,1,26.85,30.73,27.98,50
India,20200313,3,0,1,0,0,1,0,2,0,2,0,0,2,1,2,0,0,0,0,1,33.33,34.38,32.14,50
India,20200314,3,0,2,0,0,1,0,2,0,2,0,0,2,1,2,0,0,0,0,1,36.11,35.94,33.93,50
India,20200315,3,0,2,0,0,1,0,3,0,2,0,10000000,2,1,2,0,0,0,0,1,38.89,37.5,35.71,50
India,20200316,3,1,2,0,0,1,1,3,0,2,0,0,2,1,2,0,0,0,0,1,48.15,42.71,41.67,50
India,20200317,3,1,2,0,0,1,1,3,0,2,0,0,2,1,2,0,0,0,0,1,48.15,42.71,41.67,50
India,20200318,3,1,2,0,0,1,1,3,0,2,0,0,2,1,2,0,0,0,0,1,50,43.75,42.86,50
India,20200319,3,1,2,4,0,1,1,3,0,2,2600000000,0,2,1,2,0,0,0,0,1,59.72,49.22,49.11,50
India,20200320,3,1,2,4,2,1,2,3,1,2,0,0,2,1,2,0,0,0,0,1,70.83,58.59,56.25,75
India,20200321,3,3,2,4,2,1,2,3,1,2,0,0,2,1,2,0,0,0,0,1,76.39,61.72,59.82,75
India,20200322,3,3,2,4,2,3,2,4,1,2,0,0,2,1,2,0,0,0,0,3,100,80.21,80.95,75
India,20200323,3,3,2,4,2,3,2,4,1,2,0,0,2,1,2,0,0,0,0,3,86.57,72.66,72.32,75
India,20200324,3,3,2,4,2,3,2,4,1,2,0,0,2,1,2,0,0,0,0,3,86.57,72.66,72.32,75
India,20200325,3,3,2,4,2,3,2,4,1,2,0,0,2,1,2,0,0,0,0,3,100,80.21,80.95,75
India,20200326,3,3,2,4,2,3,2,4,1,2,22660167376,0,2,1,2,0,0,0,0,3,100,80.21,80.95,75
India,20200327,3,3,2,4,2,3,2,4,1,2,0,0,2,1,2,0,0,0,0,3,100,80.21,80.95,75
India,20200328,3,3,2,4,2,3,2,4,1,2,0,0,2,1,2,0,0,0,0,3,100,80.21,80.95,75
India,20200329,3,3,2,4,2,3,2,4,1,2,0,0,2,1,2,0,0,0,0,3,100,80.21,80.95,75
India,20200330,3,3,2,4,2,3,2,4,1,2,0,0,2,1,2,0,0,0,0,3,100,80.21,80.95,75
India,20200331,3,3,2,4,2,3,2,4,1,2,0,0,2,1,2,0,0,0,0,3,100,80.21,80.95,75
India,20200401,3,3,2,4,2,3,2,4,1,2,0,0,2,1,2,0,0,0,0,3,100,80.21,80.95,75
India,20200402,3,3,2,4,2,3,2,4,1,2,0,0,2,1,2,0,0,1,0,3,100,81.77,82.74,75
India,20200403,3,3,2,4,2,3,2,4,1,2,0,0,2,1,2,0,0,1,0,3,100,81.77,82.74,75
India,20200404,3,3,2,4,2,3,2,4,1,2,0,0,2,1,2,0,0,1,0,3,100,81.77,82.74,75
India,20200405,3,3,2,4,2,3,2,4,1,2,0,0,2,1,2,0,0,1,0,3,100,81.77,82.74,75
India,20200406,3,3,2,4,2,3,2,4,1,2,0,0,2,1,2,0,0,1,0,3,100,81.77,82.74,75
India,20200407,3,3,2,4,2,3,2,4,1,2,0,0,2,1,2,0,0,1,0,3,100,81.77,82.74,75
India,20200408,3,3,2,4,2,3,2,4,1,2,0,0,2,1,2,0,0,1,0,3,100,81.77,82.74,75
India,20200409,3,3,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,100,89.84,91.96,75
India,20200410,3,3,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,100,89.84,91.96,75
India,20200411,3,3,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,100,89.84,91.96,75
India,20200412,3,3,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,100,89.84,91.96,75
India,20200413,3,3,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,100,89.84,91.96,75
India,20200414,3,3,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,100,89.84,91.96,75
India,20200415,3,3,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,100,89.84,91.96,75
India,20200416,3,3,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,100,89.84,91.96,75
India,20200417,3,3,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,100,89.84,91.96,75
India,20200418,3,3,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,100,89.84,91.96,75
India,20200419,3,3,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,100,89.84,91.96,75
India,20200420,3,2,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,96.3,87.76,89.58,75
India,20200421,3,2,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,96.3,87.76,89.58,75
India,20200422,3,2,2,4,2,3,2,4,1,2,0,0,2,3,2,1000000000,0,4,0,3,96.3,87.76,89.58,75
India,20200423,3,2,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,96.3,87.76,89.58,75
India,20200424,3,2,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,96.3,87.76,89.58,75
India,20200425,3,2,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,96.3,87.76,89.58,75
India,20200426,3,2,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,96.3,87.76,89.58,75
India,20200427,3,2,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,96.3,87.76,89.58,75
India,20200428,3,2,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,96.3,87.76,89.58,75
India,20200429,3,2,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,96.3,87.76,89.58,75
India,20200430,3,2,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,96.3,87.76,89.58,75
India,20200501,3,2,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,96.3,87.76,89.58,75
India,20200502,3,2,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,96.3,87.76,89.58,75
India,20200503,3,2,2,4,2,3,2,4,1,2,0,0,2,3,2,0,0,4,0,3,96.3,87.76,89.58,75
India,20200504,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200505,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200506,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200507,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200508,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200509,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200510,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200511,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200512,3,2,2,4,2,2,2,4,1,2,2.66E+11,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200513,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,264200000,13205680,4,0,2,81.94,76.56,76.79,75
India,20200514,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200515,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200516,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200517,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200518,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200519,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200520,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200521,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200522,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200523,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200524,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200525,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200526,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200527,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200528,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200529,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200530,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200531,3,2,2,4,2,2,2,4,1,2,0,0,2,3,2,0,0,4,0,2,81.94,76.56,76.79,75
India,20200601,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200602,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200603,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200604,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200605,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200606,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200607,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200608,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200609,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200610,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200611,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200612,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200613,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200614,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200615,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200616,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200617,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200618,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200619,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200620,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200621,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200622,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200623,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200624,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200625,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200626,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200627,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200628,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200629,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200630,3,3,2,4,2,2,2,4,1,2,0,0,2,2,1,0,0,4,0,2,87.5,74.48,74.4,75
India,20200701,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200702,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200703,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200704,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200705,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200706,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200707,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200708,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200709,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200710,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200711,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200712,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200713,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200714,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200715,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200716,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200717,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200718,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200719,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200720,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200721,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200722,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200723,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200724,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200725,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200726,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200727,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200728,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200729,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200730,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200731,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,87.5,71.35,74.4,50
India,20200801,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,85.65,70.31,73.21,50
India,20200802,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,85.65,70.31,73.21,50
India,20200803,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,85.65,70.31,73.21,50
India,20200804,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,85.65,70.31,73.21,50
India,20200805,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,85.65,70.31,73.21,50
India,20200806,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,85.65,70.31,73.21,50
India,20200807,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,85.65,70.31,73.21,50
India,20200808,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,85.65,70.31,73.21,50
India,20200809,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,85.65,70.31,73.21,50
India,20200810,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,85.65,70.31,73.21,50
India,20200811,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,85.65,70.31,73.21,50
India,20200812,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,85.65,70.31,73.21,50
India,20200813,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,85.65,70.31,73.21,50
India,20200814,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,85.65,70.31,73.21,50
India,20200815,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,85.65,70.31,73.21,50
India,20200816,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,85.65,70.31,73.21,50
India,20200817,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,85.65,70.31,73.21,50
India,20200818,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,85.65,70.31,73.21,50
India,20200819,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,2,85.65,70.31,73.21,50
