Country Name,Date,Stringency Index,Government Response Index,Containment Health Index,Economic Support Index
Australia,20200122,0,0,0,0
Australia,20200123,0,0,0,0
Australia,20200124,0,0,0,0
Australia,20200125,5.56,11.46,13.1,0
Australia,20200126,5.56,11.46,13.1,0
Australia,20200127,5.56,11.46,13.1,0
Australia,20200128,5.56,11.46,13.1,0
Australia,20200129,5.56,11.46,13.1,0
Australia,20200130,5.56,11.46,13.1,0
Australia,20200131,5.56,11.46,13.1,0
Australia,20200201,13.89,16.15,18.45,0
Australia,20200202,13.89,16.15,18.45,0
Australia,20200203,19.44,19.27,22.02,0
Australia,20200204,19.44,19.27,22.02,0
Australia,20200205,19.44,19.27,22.02,0
Australia,20200206,19.44,19.27,22.02,0
Australia,20200207,19.44,19.27,22.02,0
Australia,20200208,19.44,19.27,22.02,0
Australia,20200209,19.44,19.27,22.02,0
Australia,20200210,19.44,19.27,22.02,0
Australia,20200211,19.44,19.27,22.02,0
Australia,20200212,19.44,19.27,22.02,0
Australia,20200213,19.44,19.27,22.02,0
Australia,20200214,19.44,19.27,22.02,0
Australia,20200215,19.44,19.27,22.02,0
Australia,20200216,19.44,19.27,22.02,0
Australia,20200217,19.44,19.27,22.02,0
Australia,20200218,19.44,19.27,22.02,0
Australia,20200219,19.44,19.27,22.02,0
Australia,20200220,19.44,19.27,22.02,0
Australia,20200221,19.44,19.27,22.02,0
Australia,20200222,19.44,19.27,22.02,0
Australia,20200223,19.44,19.27,22.02,0
Australia,20200224,19.44,19.27,22.02,0
Australia,20200225,19.44,19.27,22.02,0
Australia,20200226,19.44,19.27,22.02,0
Australia,20200227,19.44,19.27,22.02,0
Australia,20200228,19.44,19.27,22.02,0
Australia,20200229,19.44,19.27,22.02,0
Australia,20200301,19.44,19.27,22.02,0
Australia,20200302,19.44,19.27,22.02,0
Australia,20200303,19.44,19.27,22.02,0
Australia,20200304,19.44,19.27,22.02,0
Australia,20200305,19.44,19.27,22.02,0
Australia,20200306,19.44,19.27,22.02,0
Australia,20200307,19.44,19.27,22.02,0
Australia,20200308,19.44,19.27,22.02,0
Australia,20200309,19.44,19.27,22.02,0
Australia,20200310,19.44,19.27,22.02,0
Australia,20200311,19.44,19.27,22.02,0
Australia,20200312,19.44,20.83,22.02,12.5
Australia,20200313,19.44,20.83,22.02,12.5
Australia,20200314,19.44,20.83,22.02,12.5
Australia,20200315,19.44,20.83,22.02,12.5
Australia,20200316,30.56,27.08,29.17,12.5
Australia,20200317,30.56,27.08,29.17,12.5
Australia,20200318,36.11,34.38,37.5,12.5
Australia,20200319,44.44,39.06,42.86,12.5
Australia,20200320,47.22,40.63,44.64,12.5
Australia,20200321,47.22,40.63,44.64,12.5
Australia,20200322,47.22,42.19,44.64,25
Australia,20200323,52.78,45.31,48.21,25
Australia,20200324,71.3,55.73,60.12,25
Australia,20200325,71.3,61.98,60.12,75
Australia,20200326,71.3,61.98,60.12,75
Australia,20200327,71.3,61.98,60.12,75
Australia,20200328,71.3,61.98,60.12,75
Australia,20200329,71.3,61.98,60.12,75
Australia,20200330,71.3,61.98,60.12,75
Australia,20200331,71.3,61.98,60.12,75
Australia,20200401,71.3,61.98,60.12,75
Australia,20200402,73.15,61.98,60.12,75
Australia,20200403,73.15,61.98,60.12,75
Australia,20200404,73.15,61.98,60.12,75
Australia,20200405,73.15,61.98,60.12,75
Australia,20200406,73.15,61.98,60.12,75
Australia,20200407,73.15,61.98,60.12,75
Australia,20200408,73.15,61.98,60.12,75
Australia,20200409,73.15,61.98,60.12,75
Australia,20200410,73.15,61.98,60.12,75
Australia,20200411,73.15,61.98,60.12,75
Australia,20200412,73.15,61.98,60.12,75
Australia,20200413,73.15,61.98,60.12,75
Australia,20200414,73.15,61.98,60.12,75
Australia,20200415,69.44,59.9,57.74,75
Australia,20200416,69.44,59.9,57.74,75
Australia,20200417,69.44,59.9,57.74,75
Australia,20200418,69.44,59.9,57.74,75
Australia,20200419,69.44,59.9,57.74,75
Australia,20200420,69.44,59.9,57.74,75
Australia,20200421,69.44,59.9,57.74,75
Australia,20200422,69.44,59.9,57.74,75
Australia,20200423,69.44,59.9,57.74,75
Australia,20200424,69.44,59.9,57.74,75
Australia,20200425,69.44,59.9,57.74,75
Australia,20200426,69.44,59.9,57.74,75
Australia,20200427,69.44,64.06,62.5,75
Australia,20200428,69.44,64.06,62.5,75
Australia,20200429,69.44,64.06,62.5,75
Australia,20200430,69.44,64.06,62.5,75
Australia,20200501,69.44,64.06,62.5,75
Australia,20200502,69.44,64.06,62.5,75
Australia,20200503,69.44,64.06,62.5,75
Australia,20200504,69.44,64.06,62.5,75
Australia,20200505,69.44,64.06,62.5,75
Australia,20200506,69.44,64.06,62.5,75
Australia,20200507,69.44,64.06,62.5,75
Australia,20200508,69.44,64.06,62.5,75
Australia,20200509,69.44,64.06,62.5,75
Australia,20200510,69.44,64.06,62.5,75
Australia,20200511,69.44,64.06,62.5,75
Australia,20200512,69.44,64.06,62.5,75
Australia,20200513,69.44,64.06,62.5,75
Australia,20200514,69.44,64.06,62.5,75
Australia,20200515,65.74,60.94,58.93,75
Australia,20200516,64.35,60.16,58.04,75
Australia,20200517,64.35,60.16,58.04,75
Australia,20200518,67.13,61.72,59.82,75
Australia,20200519,67.13,61.72,59.82,75
Australia,20200520,67.13,61.72,59.82,75
Australia,20200521,67.13,61.72,59.82,75
Australia,20200522,67.13,61.72,59.82,75
Australia,20200523,67.13,61.72,59.82,75
Australia,20200524,67.13,61.72,59.82,75
Australia,20200525,65.28,59.64,57.44,75
Australia,20200526,65.28,59.64,57.44,75
Australia,20200527,65.28,59.64,57.44,75
Australia,20200528,65.28,59.64,57.44,75
Australia,20200529,63.43,57.55,55.06,75
Australia,20200530,63.43,57.55,55.06,75
Australia,20200531,63.43,57.55,55.06,75
Australia,20200601,62.04,56.77,54.17,75
Australia,20200602,62.04,56.77,54.17,75
Australia,20200603,62.04,56.77,54.17,75
Australia,20200604,62.04,56.77,54.17,75
Australia,20200605,62.04,56.77,54.17,75
Australia,20200606,62.04,56.77,54.17,75
Australia,20200607,62.04,56.77,54.17,75
Australia,20200608,62.04,56.77,54.17,75
Australia,20200609,60.19,55.73,52.98,75
Australia,20200610,60.19,55.73,52.98,75
Australia,20200611,60.19,55.73,52.98,75
Australia,20200612,50.46,50.26,46.73,75
Australia,20200613,50.46,50.26,46.73,75
Australia,20200614,50.46,50.26,46.73,75
Australia,20200615,50.46,50.26,46.73,75
Australia,20200616,50.46,50.26,46.73,75
Australia,20200617,50.46,50.26,46.73,75
Australia,20200618,50.46,50.26,46.73,75
Australia,20200619,50.46,50.26,46.73,75
Australia,20200620,50.46,50.26,46.73,75
Australia,20200621,50.46,50.26,46.73,75
Australia,20200622,50.46,50.26,46.73,75
Australia,20200623,52.31,51.3,47.92,75
Australia,20200624,52.31,51.3,47.92,75
Australia,20200625,52.31,51.3,47.92,75
Australia,20200626,52.31,51.3,47.92,75
Australia,20200627,52.31,51.3,47.92,75
Australia,20200628,52.31,51.3,47.92,75
Australia,20200629,52.31,51.3,47.92,75
Australia,20200630,52.31,51.3,47.92,75
Australia,20200701,68.98,63.8,62.2,75
Australia,20200702,68.98,63.8,62.2,75
Australia,20200703,68.98,63.8,62.2,75
Australia,20200704,68.98,63.8,62.2,75
Australia,20200705,68.98,63.8,62.2,75
Australia,20200706,68.98,63.8,62.2,75
Australia,20200707,68.98,63.8,62.2,75
Australia,20200708,75.46,69.53,68.75,75
Australia,20200709,75.46,69.53,68.75,75
Australia,20200710,75.46,69.53,68.75,75
Australia,20200711,75.46,69.53,68.75,75
Australia,20200712,75.46,69.53,68.75,75
Australia,20200713,71.76,68.23,67.26,75
Australia,20200714,71.76,68.23,67.26,75
Australia,20200715,71.76,68.23,67.26,75
Australia,20200716,68.06,64.06,62.5,75
Australia,20200717,68.06,64.06,62.5,75
Australia,20200718,68.06,64.06,62.5,75
Australia,20200719,68.06,64.06,62.5,75
Australia,20200720,68.06,64.06,62.5,75
Australia,20200721,68.06,64.06,62.5,75
Australia,20200722,68.06,64.06,62.5,75
Australia,20200723,68.06,64.06,62.5,75
Australia,20200724,68.06,64.06,62.5,75
Australia,20200725,68.06,64.06,62.5,75
Australia,20200726,68.06,64.06,62.5,75
Australia,20200727,68.06,64.06,62.5,75
Australia,20200728,68.06,64.06,62.5,75
Australia,20200729,68.06,64.06,62.5,75
Australia,20200730,68.06,68.75,67.86,75
Australia,20200731,68.06,68.75,67.86,75
Australia,20200801,68.06,68.75,67.86,75
Australia,20200802,71.76,72.92,72.62,75
Australia,20200803,75.46,75,75,75
Australia,20200804,75.46,75,75,75
Australia,20200805,75.46,75,75,75
Australia,20200806,75.46,75,75,75
Australia,20200807,75.46,75,75,75
Australia,20200808,75.46,75,75,75
Australia,20200809,75.46,75,75,75
Australia,20200810,75.46,75,75,75
Australia,20200811,75.46,75,75,75
Australia,20200812,75.46,75,75,75
Australia,20200813,75.46,75,75,75
Australia,20200814,75.46,75,75,75
Australia,20200815,75.46,75,75,75
Australia,20200816,75.46,75,75,75
Australia,20200817,75.46,75,75,75
Australia,20200818,75.46,75,75,75
Australia,20200819,75.46,75,75,75
Australia,20200820,75.46,75,75,75
Australia,20200821,75.46,75,75,75
Australia,20200822,75.46,75,75,75
Australia,20200823,75.46,75,75,75
Australia,20200824,75.46,75,75,75
Australia,20200825,75.46,75,75,75
Australia,20200826,75.46,75,75,75
Australia,20200827,75.46,75,75,75
Australia,20200828,75.46,72.92,72.62,75
Australia,20200829,75.46,72.92,72.62,75
Australia,20200830,75.46,72.92,72.62,75
Australia,20200831,75.46,72.92,72.62,75
Australia,20200901,75.46,72.92,72.62,75
Australia,20200902,75.46,72.92,72.62,75
Australia,20200903,75.46,72.92,72.62,75
Australia,20200904,75.46,72.92,72.62,75
Australia,20200905,75.46,72.92,72.62,75
Australia,20200906,75.46,72.92,72.62,75
Australia,20200907,75.46,72.92,72.62,75
Australia,20200908,75.46,72.92,72.62,75
Australia,20200909,75.46,72.92,72.62,75
Australia,20200910,75.46,72.92,72.62,75
Australia,20200911,75.46,72.92,72.62,75
Australia,20200912,75.46,72.92,72.62,75
Australia,20200913,75.46,72.92,72.62,75
Australia,20200914,75.46,72.92,72.62,75
Australia,20200915,75.46,72.92,72.62,75
Australia,20200916,75.46,72.92,72.62,75
Australia,20200917,75.46,72.92,72.62,75
Australia,20200918,75.46,72.92,72.62,75
Australia,20200919,75.46,72.92,72.62,75
Australia,20200920,75.46,72.92,72.62,75
Australia,20200921,75.46,72.92,72.62,75
Australia,20200922,75.46,72.92,72.62,75
Australia,20200923,75.46,72.92,72.62,75
Australia,20200924,75.46,72.92,72.62,75
Australia,20200925,75.46,72.92,72.62,75
Australia,20200926,75.46,72.92,72.62,75
Australia,20200927,75.46,72.92,72.62,75
Australia,20200928,68.06,68.75,67.86,75
Australia,20200929,68.06,68.75,67.86,75
Australia,20200930,68.06,68.75,67.86,75
Australia,20201001,68.06,68.75,67.86,75
Australia,20201002,68.06,68.75,67.86,75
Australia,20201003,68.06,68.75,67.86,75
Australia,20201004,68.06,68.75,67.86,75
Australia,20201005,68.06,68.75,67.86,75
Australia,20201006,68.06,68.75,67.86,75
Australia,20201007,68.06,68.75,67.86,75
Australia,20201008,68.06,68.75,67.86,75
Australia,20201009,68.06,68.75,67.86,75
Australia,20201010,68.06,68.75,67.86,75
Australia,20201011,68.06,68.75,67.86,75
Australia,20201012,68.06,68.75,67.86,75
Australia,20201013,68.06,68.75,67.86,75
Australia,20201014,68.06,68.75,67.86,75
Australia,20201015,68.06,68.75,67.86,75
Australia,20201016,68.06,68.75,67.86,75
Australia,20201017,68.06,68.75,67.86,75
Australia,20201018,68.06,68.75,67.86,75
Australia,20201019,68.06,68.75,67.86,75
Australia,20201020,68.06,68.75,67.86,75
Australia,20201021,68.06,68.75,67.86,75
Australia,20201022,68.06,68.75,67.86,75
Australia,20201023,68.06,68.75,67.86,75
Australia,20201024,68.06,68.75,67.86,75
Australia,20201025,68.06,68.75,67.86,75
Australia,20201026,68.06,68.75,67.86,75
Australia,20201027,68.06,68.75,67.86,75
Australia,20201028,48.61,55.73,52.98,75
Australia,20201029,48.61,55.73,52.98,75
Australia,20201030,50.46,56.77,54.17,75
Australia,20201031,50.46,56.77,54.17,75
Australia,20201101,50.46,56.77,54.17,75
Australia,20201102,50.46,56.77,54.17,75
Australia,20201103,50.46,56.77,54.17,75
Australia,20201104,50.46,56.77,54.17,75
Australia,20201105,53.24,56.25,53.57,75
Australia,20201106,53.24,56.25,53.57,75
Australia,20201107,53.24,56.25,53.57,75
Australia,20201108,55.09,58.33,55.95,75
Australia,20201109,55.09,58.33,55.95,75
Australia,20201110,55.09,58.33,55.95,75
Australia,20201111,55.09,58.33,55.95,75
Australia,20201112,55.09,58.33,55.95,75
Australia,20201113,55.09,58.33,55.95,75
Australia,20201114,55.09,58.33,55.95,75
Australia,20201115,55.09,58.33,55.95,75
Australia,20201116,55.09,58.33,55.95,75
Australia,20201117,55.09,58.33,55.95,75
Australia,20201118,55.09,58.33,55.95,75
Australia,20201119,55.09,58.33,55.95,75
Australia,20201120,55.09,58.33,55.95,75
Australia,20201121,55.09,58.33,55.95,75
Australia,20201122,50,53.12,50,75
Australia,20201123,50,53.12,50,75
Australia,20201124,50,53.12,50,75
Australia,20201125,50,53.12,50,75
Australia,20201126,50,53.12,50,75
Australia,20201127,50,53.12,50,75
Australia,20201128,50,53.12,50,75
Australia,20201129,50,53.12,50,75
Australia,20201130,50,53.12,50,75
Australia,20201201,62.5,59.38,57.14,75
Australia,20201202,62.5,59.38,57.14,75
Australia,20201203,62.5,59.38,57.14,75
Australia,20201204,62.5,59.38,57.14,75
Australia,20201205,62.5,59.38,57.14,75
Australia,20201206,62.5,59.38,57.14,75
Australia,20201207,62.5,59.38,57.14,75
Australia,20201208,62.5,59.38,57.14,75
Australia,20201209,62.5,59.38,57.14,75
Australia,20201210,62.5,60.42,58.33,75
Australia,20201211,62.5,60.42,58.33,75
Australia,20201212,62.5,60.42,58.33,75
Australia,20201213,62.5,60.42,58.33,75
Australia,20201214,62.5,60.42,58.33,75
Australia,20201215,62.5,60.42,58.33,75
Australia,20201216,62.5,60.42,58.33,75
Australia,20201217,62.5,60.42,58.33,75
Australia,20201218,62.5,60.42,58.33,75
Australia,20201219,70.83,65.1,63.69,75
Australia,20201220,70.83,65.1,63.69,75
Australia,20201221,70.83,65.1,63.69,75
Australia,20201222,70.83,65.1,63.69,75
Australia,20201223,70.83,65.1,63.69,75
Australia,20201224,70.83,65.1,63.69,75
Australia,20201225,70.83,65.1,63.69,75
Australia,20201226,70.83,65.1,63.69,75
Australia,20201227,70.83,65.1,63.69,75
Australia,20201228,70.83,65.1,63.69,75
Australia,20201229,70.83,65.1,63.69,75
Australia,20201230,70.83,65.1,63.69,75
Australia,20201231,70.83,65.1,63.69,75
Australia,20210101,70.83,61.98,63.69,50
Australia,20210102,70.83,61.98,63.69,50
Australia,20210103,70.83,61.98,63.69,50
Australia,20210104,70.83,61.98,63.69,50
Australia,20210105,70.83,61.98,63.69,50
Australia,20210106,70.83,61.98,63.69,50
Australia,20210107,70.83,61.98,63.69,50
Australia,20210108,70.83,66.15,68.45,50
Australia,20210109,70.83,66.15,68.45,50
Australia,20210110,70.83,66.15,68.45,50
Australia,20210111,55.09,54.95,55.65,50
Australia,20210112,55.09,54.95,55.65,50
Australia,20210113,55.09,54.95,55.65,50
Australia,20210114,55.09,54.95,55.65,50
Australia,20210115,55.09,54.95,55.65,50
Australia,20210116,55.09,54.95,55.65,50
Australia,20210117,55.09,54.95,55.65,50
Australia,20210118,55.09,54.95,55.65,50
Australia,20210119,55.09,54.95,55.65,50
Australia,20210120,55.09,54.95,55.65,50
Australia,20210121,55.09,54.95,55.65,50
Australia,20210122,55.09,54.95,55.65,50
Australia,20210123,55.09,54.95,55.65,50
Australia,20210124,55.09,54.95,55.65,50
Australia,20210125,55.09,54.95,55.65,50
Australia,20210126,55.09,54.95,55.65,50
Australia,20210127,55.09,54.95,55.65,50
Australia,20210128,55.09,54.95,55.65,50
Australia,20210129,55.09,54.95,55.65,50
Australia,20210130,55.09,54.95,55.65,50
Australia,20210131,70.83,65.62,67.86,50
Australia,20210201,78.24,69.79,72.62,50
Australia,20210202,78.24,69.79,72.62,50
Australia,20210203,78.24,69.79,72.62,50
Australia,20210204,78.24,69.79,72.62,50
Australia,20210205,63.43,60.42,61.9,50
Australia,20210206,63.43,60.42,61.9,50
Australia,20210207,63.43,60.42,61.9,50
Australia,20210208,56.02,56.25,57.14,50
Australia,20210209,56.02,56.25,57.14,50
Australia,20210210,56.02,56.25,57.14,50
Australia,20210211,56.02,56.25,57.14,50
Australia,20210212,70.83,67.19,69.64,50
Australia,20210213,70.83,67.19,69.64,50
Australia,20210214,70.83,67.19,69.64,50
Australia,20210215,78.24,71.35,74.4,50
Australia,20210216,75.46,69.79,72.62,50
Australia,20210217,75.46,69.79,72.62,50
Australia,20210218,53.24,55.73,56.55,50
Australia,20210219,53.24,55.73,56.55,50
Australia,20210220,53.24,55.73,56.55,50
Australia,20210221,53.24,58.23,59.4,50
Australia,20210222,53.24,58.23,59.4,50
Australia,20210223,53.24,58.23,59.4,50
Australia,20210224,53.24,58.23,59.4,50
Australia,20210225,53.24,58.23,59.4,50
Australia,20210226,53.24,58.23,59.4,50
Australia,20210227,50.46,54.84,55.54,50
Australia,20210228,50.46,54.84,55.54,50
Australia,20210301,50.46,54.84,55.54,50
Australia,20210302,50.46,54.84,55.54,50
Australia,20210303,50.46,54.84,55.54,50
Australia,20210304,50.46,54.84,55.54,50
Australia,20210305,50.46,54.84,55.54,50
Australia,20210306,50.46,54.84,55.54,50
Australia,20210307,50.46,54.84,55.54,50
Australia,20210308,50.46,54.84,55.54,50
Australia,20210309,50.46,54.84,55.54,50
Australia,20210310,50.46,54.84,55.54,50
Australia,20210311,50.46,53.8,54.35,50
Australia,20210312,50.46,53.8,54.35,50
Australia,20210313,50.46,53.8,54.35,50
Australia,20210314,50.46,53.8,54.35,50
Australia,20210315,44.91,50.68,50.77,50
Australia,20210316,44.91,50.68,50.77,50
Australia,20210317,44.91,50.68,50.77,50
Australia,20210318,44.91,50.68,50.77,50
Australia,20210319,44.91,50.68,50.77,50
Australia,20210320,44.91,50.68,50.77,50
Australia,20210321,44.91,50.68,50.77,50
Australia,20210322,44.91,53.18,53.63,50
Australia,20210323,44.91,53.18,53.63,50
Australia,20210324,44.91,53.18,53.63,50
Australia,20210325,44.91,53.18,53.63,50
Australia,20210326,50.46,58.39,59.58,50
Australia,20210327,50.46,58.39,59.58,50
Australia,20210328,50.46,55.26,59.58,25
Australia,20210329,75.46,70.1,76.55,25
Australia,20210330,75.46,70.1,76.55,25
Australia,20210331,75.46,66.98,76.55,0
Australia,20210401,46.76,50.83,58.1,0
Australia,20210402,46.76,50.83,58.1,0
Australia,20210403,46.76,50.83,58.1,0
Australia,20210404,46.76,50.83,58.1,0
Australia,20210405,46.76,50.83,58.1,0
Australia,20210406,46.76,50.83,58.1,0
Australia,20210407,46.76,50.83,58.1,0
Australia,20210408,46.76,50.83,58.1,0
Australia,20210409,46.76,50.83,58.1,0
Australia,20210410,46.76,50.05,57.2,0
Australia,20210411,46.76,50.05,57.2,0
Australia,20210412,46.76,50.05,57.2,0
Australia,20210413,46.76,50.05,57.2,0
Australia,20210414,46.76,50.05,57.2,0
Australia,20210415,44.91,46.93,53.63,0
Australia,20210416,44.91,46.93,53.63,0
Australia,20210417,44.91,46.93,53.63,0
Australia,20210418,44.91,46.93,53.63,0
Australia,20210419,39.35,43.8,50.06,0
Australia,20210420,39.35,43.8,50.06,0
Australia,20210421,39.35,43.8,50.06,0
Australia,20210422,39.35,43.8,50.06,0
Australia,20210423,39.35,46.15,52.74,0
Australia,20210424,75.46,68.54,78.33,0
Australia,20210425,75.46,68.54,78.33,0
Australia,20210426,75.46,68.54,78.33,0
Australia,20210427,54.17,56.56,64.64,0
Australia,20210428,54.17,56.56,64.64,0
Australia,20210429,54.17,56.56,64.64,0
Australia,20210430,54.17,56.56,64.64,0
Australia,20210501,44.91,49.79,56.9,0
Australia,20210502,48.61,51.87,59.29,0
Australia,20210503,48.61,51.87,59.29,0
Australia,20210504,48.61,51.87,59.29,0
Australia,20210505,48.61,51.87,59.29,0
Australia,20210506,48.61,51.87,59.29,0
Australia,20210507,48.61,51.87,59.29,0
Australia,20210508,44.91,46.93,53.63,0
Australia,20210509,44.91,46.93,53.63,0
Australia,20210510,44.91,46.93,53.63,0
Australia,20210511,39.35,43.8,50.06,0
Australia,20210512,39.35,43.8,50.06,0
Australia,20210513,39.35,43.8,50.06,0
Australia,20210514,39.35,43.8,50.06,0
Australia,20210515,39.35,43.8,50.06,0
Australia,20210516,39.35,43.8,50.06,0
Australia,20210517,36.57,42.24,48.27,0
Australia,20210518,36.57,42.24,48.27,0
Australia,20210519,36.57,42.24,48.27,0
Australia,20210520,36.57,42.24,48.27,0
Australia,20210521,36.57,42.24,48.27,0
Australia,20210522,36.57,42.24,48.27,0
Australia,20210523,36.57,42.24,48.27,0
Australia,20210524,36.57,42.24,48.27,0
Australia,20210525,42.13,45.36,51.85,0
Australia,20210526,47.69,48.49,55.42,0
Australia,20210527,47.69,48.49,55.42,0
Australia,20210528,75.46,66.98,76.55,0
Australia,20210529,75.46,66.98,76.55,0
Australia,20210530,75.46,66.98,76.55,0
Australia,20210531,75.46,66.98,76.55,0
Australia,20210601,75.46,66.98,76.55,0
Australia,20210602,75.46,66.98,76.55,0
Australia,20210603,75.46,66.98,76.55,0
Australia,20210604,71.76,64.9,74.17,0
Australia,20210605,71.76,64.9,74.17,0
Australia,20210606,71.76,64.9,74.17,0
Australia,20210607,71.76,64.9,74.17,0
Australia,20210608,71.76,64.9,74.17,0
Australia,20210609,71.76,64.9,74.17,0
Australia,20210610,71.76,64.9,74.17,0
Australia,20210611,53.24,54.48,62.26,0
Australia,20210612,53.24,54.48,62.26,0
Australia,20210613,53.24,54.48,62.26,0
Australia,20210614,53.24,54.48,62.26,0
Australia,20210615,53.24,54.48,62.26,0
Australia,20210616,53.24,54.48,62.26,0
Australia,20210617,53.24,54.48,62.26,0
Australia,20210618,53.24,52.4,59.88,0
Australia,20210619,53.24,52.4,59.88,0
Australia,20210620,53.24,52.4,59.88,0
Australia,20210621,53.24,52.4,59.88,0
Australia,20210622,53.24,52.4,59.88,0
Australia,20210623,53.24,52.4,59.88,0
Australia,20210624,53.24,52.4,59.88,0
Australia,20210625,53.24,52.4,59.88,0
Australia,20210626,68.06,62.81,71.79,0
Australia,20210627,71.76,64.9,74.17,0
Australia,20210628,71.76,64.9,74.17,0
Australia,20210629,68.06,62.81,71.79,0
Australia,20210630,68.06,62.81,71.79,0
Australia,20210701,68.06,62.81,71.79,0
Australia,20210702,68.06,62.81,71.79,0
Australia,20210703,68.06,62.81,71.79,0
Australia,20210704,68.06,62.81,71.79,0
Australia,20210705,68.06,62.81,71.79,0
Australia,20210706,68.06,62.81,71.79,0
Australia,20210707,68.06,62.81,71.79,0
Australia,20210708,68.06,62.81,71.79,0
Australia,20210709,68.06,62.81,71.79,0
Australia,20210710,68.06,62.81,71.79,0
Australia,20210711,68.06,62.81,71.79,0
Australia,20210712,68.06,62.81,71.79,0
Australia,20210713,68.06,62.81,71.79,0
Australia,20210714,68.06,62.81,71.79,0
Australia,20210715,68.06,62.81,71.79,0
Australia,20210716,68.06,62.81,71.79,0
Australia,20210717,68.06,62.81,71.79,0
Australia,20210718,68.06,62.81,71.79,0
Australia,20210719,68.06,62.81,71.79,0
Australia,20210720,68.06,62.81,71.79,0
Australia,20210721,68.06,62.81,71.79,0
Australia,20210722,68.06,62.81,71.79,0
Australia,20210723,68.06,62.81,71.79,0
Australia,20210724,68.06,62.81,71.79,0
Australia,20210725,68.06,62.81,71.79,0
Australia,20210726,68.06,62.81,71.79,0
Australia,20210727,68.06,62.81,71.79,0
Australia,20210728,68.06,62.81,71.79,0
Australia,20210729,68.06,62.81,71.79,0
Australia,20210730,68.06,62.81,71.79,0
Australia,20210731,68.06,62.81,71.79,0
Australia,20210801,68.06,62.81,71.79,0
Australia,20210802,68.06,62.81,71.79,0
Australia,20210803,68.06,62.81,71.79,0
Australia,20210804,68.06,62.81,71.79,0
Australia,20210805,68.06,62.81,71.79,0
Australia,20210806,68.06,62.81,71.79,0
Australia,20210807,68.06,62.81,71.79,0
Australia,20210808,68.06,62.81,71.79,0
Australia,20210809,68.06,62.81,71.79,0
Australia,20210810,68.06,62.81,71.79,0
Australia,20210811,68.06,62.81,71.79,0
Australia,20210812,71.76,64.9,74.17,0
Australia,20210813,71.76,64.9,74.17,0
Australia,20210814,71.76,64.9,74.17,0
Australia,20210815,71.76,64.9,74.17,0
Australia,20210816,71.76,64.9,74.17,0
Australia,20210817,71.76,64.9,74.17,0
Australia,20210818,71.76,64.9,74.17,0
Australia,20210819,71.76,64.9,74.17,0
Australia,20210820,71.76,64.9,74.17,0
Australia,20210821,71.76,64.9,74.17,0
Australia,20210822,71.76,64.9,74.17,0
Australia,20210823,71.76,64.9,74.17,0
Australia,20210824,71.76,64.9,74.17,0
Australia,20210825,71.76,64.9,74.17,0
Australia,20210826,71.76,64.9,74.17,0
Australia,20210827,71.76,64.9,74.17,0
Australia,20210828,71.76,64.9,74.17,0
Australia,20210829,71.76,64.9,74.17,0
Australia,20210830,71.76,64.9,74.17,0
Australia,20210831,71.76,64.9,74.17,0
Australia,20210901,71.76,64.9,74.17,0
Australia,20210902,71.76,64.9,74.17,0
Australia,20210903,71.76,64.9,74.17,0
Australia,20210904,71.76,64.9,74.17,0
Australia,20210905,71.76,64.9,74.17,0
Australia,20210906,71.76,64.9,74.17,0
Australia,20210907,71.76,64.9,74.17,0
Australia,20210908,71.76,64.9,74.17,0
Australia,20210909,71.76,64.9,74.17,0
Australia,20210910,71.76,64.9,74.17,0
United Kingdom,20200122,5.56,5.21,5.95,0
United Kingdom,20200123,5.56,5.21,5.95,0
United Kingdom,20200124,5.56,5.21,5.95,0
United Kingdom,20200125,5.56,5.21,5.95,0
United Kingdom,20200126,5.56,5.21,5.95,0
United Kingdom,20200127,5.56,5.21,5.95,0
United Kingdom,20200128,5.56,5.21,5.95,0
United Kingdom,20200129,5.56,5.21,5.95,0
United Kingdom,20200130,5.56,5.21,5.95,0
United Kingdom,20200131,8.33,13.02,14.88,0
United Kingdom,20200201,8.33,13.02,14.88,0
United Kingdom,20200202,11.11,14.58,16.67,0
United Kingdom,20200203,11.11,14.58,16.67,0
United Kingdom,20200204,11.11,14.58,16.67,0
United Kingdom,20200205,11.11,14.58,16.67,0
United Kingdom,20200206,11.11,14.58,16.67,0
United Kingdom,20200207,11.11,14.58,16.67,0
United Kingdom,20200208,11.11,14.58,16.67,0
United Kingdom,20200209,11.11,14.58,16.67,0
United Kingdom,20200210,11.11,14.58,16.67,0
United Kingdom,20200211,11.11,14.58,16.67,0
United Kingdom,20200212,11.11,14.58,16.67,0
United Kingdom,20200213,11.11,14.58,16.67,0
United Kingdom,20200214,11.11,14.58,16.67,0
United Kingdom,20200215,11.11,14.58,16.67,0
United Kingdom,20200216,11.11,14.58,16.67,0
United Kingdom,20200217,11.11,14.58,16.67,0
United Kingdom,20200218,11.11,14.58,16.67,0
United Kingdom,20200219,11.11,14.58,16.67,0
United Kingdom,20200220,11.11,14.58,16.67,0
United Kingdom,20200221,11.11,14.58,16.67,0
United Kingdom,20200222,11.11,14.58,16.67,0
United Kingdom,20200223,11.11,14.58,16.67,0
United Kingdom,20200224,11.11,14.58,16.67,0
United Kingdom,20200225,11.11,14.58,16.67,0
United Kingdom,20200226,11.11,14.58,16.67,0
United Kingdom,20200227,11.11,14.58,16.67,0
